Date,State,Category,Product,Price
2022-11-16,Kerala,Seeds,Sunflower Seeds,175.5170704373536
2022-12-16,Kerala,Seeds,Sunflower Seeds,152.92633302553676
2023-01-15,Kerala,Seeds,Sunflower Seeds,247.81625155010164
2023-02-14,Kerala,Seeds,Sunflower Seeds,167.7642670487204
2023-03-16,Kerala,Seeds,Sunflower Seeds,221.36463389906595
2023-04-15,Kerala,Seeds,Sunflower Seeds,240.01757092642475
2023-05-15,Kerala,Seeds,Sunflower Seeds,188.50224824648532
2023-06-14,Kerala,Seeds,Sunflower Seeds,185.65406643269847
2023-07-14,Kerala,Seeds,Sunflower Seeds,168.54006889979507
2023-08-13,Kerala,Seeds,Sunflower Seeds,152.5963510729307
2023-09-12,Kerala,Seeds,Sunflower Seeds,224.62629256319792
2023-10-12,Kerala,Seeds,Sunflower Seeds,183.80205292280093
2023-11-11,Kerala,Seeds,Sunflower Seeds,225.91675966197846
2023-12-11,Kerala,Seeds,Sunflower Seeds,249.13780000945042
2024-01-10,Kerala,Seeds,Sunflower Seeds,170.8978079948877
2024-02-09,Kerala,Seeds,Sunflower Seeds,218.78348966680767
2024-03-10,Kerala,Seeds,Sunflower Seeds,192.0732508621399
2024-04-09,Kerala,Seeds,Sunflower Seeds,168.79930211534543
2024-05-09,Kerala,Seeds,Sunflower Seeds,206.9291390773283
2024-06-08,Kerala,Seeds,Sunflower Seeds,155.10338680027007
2024-07-08,Kerala,Seeds,Sunflower Seeds,197.43974228883957
2024-08-07,Kerala,Seeds,Sunflower Seeds,155.78223424783448
2024-09-06,Kerala,Seeds,Sunflower Seeds,174.1208006820368
2024-10-06,Kerala,Seeds,Sunflower Seeds,203.31792640890697
2024-11-05,Kerala,Seeds,Sunflower Seeds,207.00253049402613
2020-01-01,Kerala,Seeds,Soybean Seeds,115.96794996234311
2020-01-31,Kerala,Seeds,Soybean Seeds,82.07421316825
2020-03-01,Kerala,Seeds,Soybean Seeds,97.14204768362055
2020-03-31,Kerala,Seeds,Soybean Seeds,107.12903087837057
2020-04-30,Kerala,Seeds,Soybean Seeds,89.82782810719114
2020-05-30,Kerala,Seeds,Soybean Seeds,110.8561737100391
2020-06-29,Kerala,Seeds,Soybean Seeds,79.62998121181964
2020-07-29,Kerala,Seeds,Soybean Seeds,70.00129287092057
2020-08-28,Kerala,Seeds,Soybean Seeds,104.6329729311861
2020-09-27,Kerala,Seeds,Soybean Seeds,97.45517788096203
2020-10-27,Kerala,Seeds,Soybean Seeds,79.1150545807514
2020-11-26,Kerala,Seeds,Soybean Seeds,80.57391300140114
2020-12-26,Kerala,Seeds,Soybean Seeds,83.40186796737203
2021-01-25,Kerala,Seeds,Soybean Seeds,86.39003024016543
2021-02-24,Kerala,Seeds,Soybean Seeds,115.23102625430843
2021-03-26,Kerala,Seeds,Soybean Seeds,113.89839044556652
2021-04-25,Kerala,Seeds,Soybean Seeds,73.92328632522548
2021-05-25,Kerala,Seeds,Soybean Seeds,76.3239700256215
2021-06-24,Kerala,Seeds,Soybean Seeds,103.77228214527412
2021-07-24,Kerala,Seeds,Soybean Seeds,85.67572851186264
2021-08-23,Kerala,Seeds,Soybean Seeds,71.54434444659644
2021-09-22,Kerala,Seeds,Soybean Seeds,85.40105845495242
2021-10-22,Kerala,Seeds,Soybean Seeds,92.56204065095729
2021-11-21,Kerala,Seeds,Soybean Seeds,115.17998789689801
2021-12-21,Kerala,Seeds,Soybean Seeds,77.68960835031629
2022-01-20,Kerala,Seeds,Soybean Seeds,118.23849507627119
2022-02-19,Kerala,Seeds,Soybean Seeds,73.65644672651202
2022-03-21,Kerala,Seeds,Soybean Seeds,94.3110341828098
2022-04-20,Kerala,Seeds,Soybean Seeds,79.63309259373932
2022-05-20,Kerala,Seeds,Soybean Seeds,71.09944467198046
2022-06-19,Kerala,Seeds,Soybean Seeds,105.20004835309676
2022-07-19,Kerala,Seeds,Soybean Seeds,96.11481346865895
2022-08-18,Kerala,Seeds,Soybean Seeds,112.28537268419271
2022-09-17,Kerala,Seeds,Soybean Seeds,86.3295311328552
2022-10-17,Kerala,Seeds,Soybean Seeds,82.54450249339294
2022-11-16,Kerala,Seeds,Soybean Seeds,116.39304928161832
2022-12-16,Kerala,Seeds,Soybean Seeds,110.65767705232362
2023-01-15,Kerala,Seeds,Soybean Seeds,97.44843114128315
2023-02-14,Kerala,Seeds,Soybean Seeds,71.50501258669793
2023-03-16,Kerala,Seeds,Soybean Seeds,95.2372587409452
2023-04-15,Kerala,Seeds,Soybean Seeds,83.14373767794179
2023-05-15,Kerala,Seeds,Soybean Seeds,99.3659715133595
2023-06-14,Kerala,Seeds,Soybean Seeds,96.0688004729575
2023-07-14,Kerala,Seeds,Soybean Seeds,106.96234805186526
2023-08-13,Kerala,Seeds,Soybean Seeds,108.55978675704225
2023-09-12,Kerala,Seeds,Soybean Seeds,81.37273958627551
2023-10-12,Kerala,Seeds,Soybean Seeds,71.28490059270435
2023-11-11,Kerala,Seeds,Soybean Seeds,73.30419739329373
2023-12-11,Kerala,Seeds,Soybean Seeds,104.21964477131979
2024-01-10,Kerala,Seeds,Soybean Seeds,84.0062645684399
2024-02-09,Kerala,Seeds,Soybean Seeds,71.12345956577728
2024-03-10,Kerala,Seeds,Soybean Seeds,100.26801189740777
2024-04-09,Kerala,Seeds,Soybean Seeds,76.05148742166371
2024-05-09,Kerala,Seeds,Soybean Seeds,86.56006134640589
2024-06-08,Kerala,Seeds,Soybean Seeds,114.90593730416879
2024-07-08,Kerala,Seeds,Soybean Seeds,90.44226109260168
2024-08-07,Kerala,Seeds,Soybean Seeds,107.29298426491097
2024-09-06,Kerala,Seeds,Soybean Seeds,84.16673235012317
2024-10-06,Kerala,Seeds,Soybean Seeds,119.6696091994447
2024-11-05,Kerala,Seeds,Soybean Seeds,117.40780914226016
2020-01-01,Kerala,Fertilizers,Urea,279.31238323014406
2020-01-31,Kerala,Fertilizers,Urea,303.91451939374844
2020-03-01,Kerala,Fertilizers,Urea,275.3315646897976
2020-03-31,Kerala,Fertilizers,Urea,311.9835529699699
2020-04-30,Kerala,Fertilizers,Urea,319.00758890979523
2020-05-30,Kerala,Fertilizers,Urea,281.83846132003004
2020-06-29,Kerala,Fertilizers,Urea,285.33076844944156
2020-07-29,Kerala,Fertilizers,Urea,297.4742687782969
2020-08-28,Kerala,Fertilizers,Urea,287.0031811100863
2020-09-27,Kerala,Fertilizers,Urea,271.5248970547085
2020-10-27,Kerala,Fertilizers,Urea,306.3411082651822
2020-11-26,Kerala,Fertilizers,Urea,281.8809990080202
2020-12-26,Kerala,Fertilizers,Urea,270.69326691747915
2021-01-25,Kerala,Fertilizers,Urea,309.2797600117548
2021-02-24,Kerala,Fertilizers,Urea,280.59044270351836
2021-03-26,Kerala,Fertilizers,Urea,315.9886810377131
2021-04-25,Kerala,Fertilizers,Urea,308.3472654201996
2021-05-25,Kerala,Fertilizers,Urea,298.6289819241821
2021-06-24,Kerala,Fertilizers,Urea,295.5773916989685
2021-07-24,Kerala,Fertilizers,Urea,290.534831452006
2021-08-23,Kerala,Fertilizers,Urea,274.7391031829128
2021-09-22,Kerala,Fertilizers,Urea,285.4006235086344
2021-10-22,Kerala,Fertilizers,Urea,292.3903192980057
2021-11-21,Kerala,Fertilizers,Urea,279.023663367924
2021-12-21,Kerala,Fertilizers,Urea,294.5571656756642
2022-01-20,Kerala,Fertilizers,Urea,309.434097280458
2022-02-19,Kerala,Fertilizers,Urea,296.7059449534521
2022-03-21,Kerala,Fertilizers,Urea,289.00941982875844
2022-04-20,Kerala,Fertilizers,Urea,314.3047112073892
2022-05-20,Kerala,Fertilizers,Urea,280.7979418029844
2022-06-19,Kerala,Fertilizers,Urea,314.4214053614334
2022-07-19,Kerala,Fertilizers,Urea,310.859490899434
2022-08-18,Kerala,Fertilizers,Urea,291.98751837388346
2022-09-17,Kerala,Fertilizers,Urea,299.20314845547045
2022-10-17,Kerala,Fertilizers,Urea,299.54844056771526
2022-11-16,Kerala,Fertilizers,Urea,295.0280503883188
2022-12-16,Kerala,Fertilizers,Urea,272.4089084940574
2023-01-15,Kerala,Fertilizers,Urea,311.54887448812025
2023-02-14,Kerala,Fertilizers,Urea,280.72579362692744
2023-03-16,Kerala,Fertilizers,Urea,277.7057902942036
2023-04-15,Kerala,Fertilizers,Urea,306.2746423011759
2023-05-15,Kerala,Fertilizers,Urea,279.58749834659716
2023-06-14,Kerala,Fertilizers,Urea,319.3541410994405
2023-07-14,Kerala,Fertilizers,Urea,315.57944993319995
2023-08-13,Kerala,Fertilizers,Urea,292.36052171251873
2023-09-12,Kerala,Fertilizers,Urea,282.60290844376823
2023-10-12,Kerala,Fertilizers,Urea,299.3216757179731
2023-11-11,Kerala,Fertilizers,Urea,296.3925096613592
2023-12-11,Kerala,Fertilizers,Urea,300.3779373320248
2024-01-10,Kerala,Fertilizers,Urea,273.5047909796267
2024-02-09,Kerala,Fertilizers,Urea,309.91957020558016
2024-03-10,Kerala,Fertilizers,Urea,302.206161338185
2024-04-09,Kerala,Fertilizers,Urea,285.63080363167836
2024-05-09,Kerala,Fertilizers,Urea,298.97716651983615
2024-06-08,Kerala,Fertilizers,Urea,276.54789029153784
2024-07-08,Kerala,Fertilizers,Urea,272.14824864964953
2024-08-07,Kerala,Fertilizers,Urea,288.7640125864646
2024-09-06,Kerala,Fertilizers,Urea,301.7925888646283
2024-10-06,Kerala,Fertilizers,Urea,273.8584000498364
2024-11-05,Kerala,Fertilizers,Urea,314.1578311901274
2020-01-01,Kerala,Fertilizers,DAP,1552.1348492597795
2020-01-31,Kerala,Fertilizers,DAP,1598.5136895293617
2020-03-01,Kerala,Fertilizers,DAP,1264.4845559934645
2020-03-31,Kerala,Fertilizers,DAP,1413.118926242052
2020-04-30,Kerala,Fertilizers,DAP,1341.781802388407
2020-05-30,Kerala,Fertilizers,DAP,1535.7234209958474
2020-06-29,Kerala,Fertilizers,DAP,1354.6468833652818
2020-07-29,Kerala,Fertilizers,DAP,1443.672279281035
2020-08-28,Kerala,Fertilizers,DAP,1429.4795776917763
2020-09-27,Kerala,Fertilizers,DAP,1394.180299530964
2020-10-27,Kerala,Fertilizers,DAP,1563.880661038305
2020-11-26,Kerala,Fertilizers,DAP,1288.1330912024055
2020-12-26,Kerala,Fertilizers,DAP,1433.469799432694
2021-01-25,Kerala,Fertilizers,DAP,1456.8570682452469
2021-02-24,Kerala,Fertilizers,DAP,1215.4969517001282
2021-03-26,Kerala,Fertilizers,DAP,1303.427260861216
2021-04-25,Kerala,Fertilizers,DAP,1560.802662798377
2021-05-25,Kerala,Fertilizers,DAP,1289.6539682597283
2021-06-24,Kerala,Fertilizers,DAP,1554.6893429417414
2021-07-24,Kerala,Fertilizers,DAP,1215.4129494035071
2021-08-23,Kerala,Fertilizers,DAP,1237.360021154169
2021-09-22,Kerala,Fertilizers,DAP,1370.3216440677477
2021-10-22,Kerala,Fertilizers,DAP,1269.4604636767335
2021-11-21,Kerala,Fertilizers,DAP,1508.8285195954568
2021-12-21,Kerala,Fertilizers,DAP,1494.6879454027003
2022-01-20,Kerala,Fertilizers,DAP,1524.6571061303637
2022-02-19,Kerala,Fertilizers,DAP,1228.3957229198033
2022-03-21,Kerala,Fertilizers,DAP,1431.6117785410431
2022-04-20,Kerala,Fertilizers,DAP,1438.8996707385672
2022-05-20,Kerala,Fertilizers,DAP,1299.851267510882
2022-06-19,Kerala,Fertilizers,DAP,1507.1814596652473
2022-07-19,Kerala,Fertilizers,DAP,1332.4897269181292
2022-08-18,Kerala,Fertilizers,DAP,1279.9648723281398
2022-09-17,Kerala,Fertilizers,DAP,1527.186175936687
2022-10-17,Kerala,Fertilizers,DAP,1581.8729993218742
2022-11-16,Kerala,Fertilizers,DAP,1292.350796233151
2022-12-16,Kerala,Fertilizers,DAP,1253.264209361273
2023-01-15,Kerala,Fertilizers,DAP,1542.0815696903435
2023-02-14,Kerala,Fertilizers,DAP,1213.5063597342828
2023-03-16,Kerala,Fertilizers,DAP,1560.731221747542
2023-04-15,Kerala,Fertilizers,DAP,1359.711380149127
2023-05-15,Kerala,Fertilizers,DAP,1575.8694337461952
2023-06-14,Kerala,Fertilizers,DAP,1323.0823254719353
2023-07-14,Kerala,Fertilizers,DAP,1511.089060750734
2023-08-13,Kerala,Fertilizers,DAP,1314.9028924806544
2023-09-12,Kerala,Fertilizers,DAP,1273.6750952888865
2023-10-12,Kerala,Fertilizers,DAP,1243.5772098168677
2023-11-11,Kerala,Fertilizers,DAP,1320.0228585979107
2023-12-11,Kerala,Fertilizers,DAP,1373.197390890536
2024-01-10,Kerala,Fertilizers,DAP,1538.8881132095821
2024-02-09,Kerala,Fertilizers,DAP,1232.570613498431
2024-03-10,Kerala,Fertilizers,DAP,1506.9372581392647
2024-04-09,Kerala,Fertilizers,DAP,1268.9588651662357
2024-05-09,Kerala,Fertilizers,DAP,1293.6485653315244
2024-06-08,Kerala,Fertilizers,DAP,1284.750139539077
2024-07-08,Kerala,Fertilizers,DAP,1232.954270262669
2024-08-07,Kerala,Fertilizers,DAP,1274.9279617631453
2024-09-06,Kerala,Fertilizers,DAP,1528.315142036431
2024-10-06,Kerala,Fertilizers,DAP,1454.6913472356673
2024-11-05,Kerala,Fertilizers,DAP,1328.9843581105026
2020-01-01,Kerala,Fertilizers,Compost,8.968741507758148
2020-01-31,Kerala,Fertilizers,Compost,6.475649234887584
2020-03-01,Kerala,Fertilizers,Compost,5.221894964357696
2020-03-31,Kerala,Fertilizers,Compost,5.096114902900591
2020-04-30,Kerala,Fertilizers,Compost,9.01940339873153
2020-05-30,Kerala,Fertilizers,Compost,5.703485588250812
2020-06-29,Kerala,Fertilizers,Compost,8.748307302322157
2020-07-29,Kerala,Fertilizers,Compost,8.846470254607606
2020-08-28,Kerala,Fertilizers,Compost,8.91208333503576
2020-09-27,Kerala,Fertilizers,Compost,5.911378989218193
2020-10-27,Kerala,Fertilizers,Compost,5.114881581964908
2020-11-26,Kerala,Fertilizers,Compost,6.913648548091353
2020-12-26,Kerala,Fertilizers,Compost,5.453506593354377
2021-01-25,Kerala,Fertilizers,Compost,6.301304213083233
2021-02-24,Kerala,Fertilizers,Compost,9.81177186929067
2021-03-26,Kerala,Fertilizers,Compost,6.936314739302576
2021-04-25,Kerala,Fertilizers,Compost,6.019523012273061
2021-05-25,Kerala,Fertilizers,Compost,9.931899984607606
2021-06-24,Kerala,Fertilizers,Compost,6.436767150528968
2021-07-24,Kerala,Fertilizers,Compost,8.132057507521111
2021-08-23,Kerala,Fertilizers,Compost,8.342456933173482
2021-09-22,Kerala,Fertilizers,Compost,9.684621763201328
2021-10-22,Kerala,Fertilizers,Compost,5.006840908561931
2021-11-21,Kerala,Fertilizers,Compost,7.432828394482673
2021-12-21,Kerala,Fertilizers,Compost,9.978070365096883
2022-01-20,Kerala,Fertilizers,Compost,6.33764594984187
2022-02-19,Kerala,Fertilizers,Compost,9.799528953120758
2022-03-21,Kerala,Fertilizers,Compost,6.523432114912012
2022-04-20,Kerala,Fertilizers,Compost,7.666495468718098
2022-05-20,Kerala,Fertilizers,Compost,7.4206018249926
2022-06-19,Kerala,Fertilizers,Compost,7.541278093584517
2022-07-19,Kerala,Fertilizers,Compost,8.934911600104037
2022-08-18,Kerala,Fertilizers,Compost,5.198784654658128
2022-09-17,Kerala,Fertilizers,Compost,5.9878582382330166
2022-10-17,Kerala,Fertilizers,Compost,5.6693464549914
2022-11-16,Kerala,Fertilizers,Compost,8.20636218494594
2022-12-16,Kerala,Fertilizers,Compost,7.40723528906484
2023-01-15,Kerala,Fertilizers,Compost,9.915877750558334
2023-02-14,Kerala,Fertilizers,Compost,7.22485925103701
2023-03-16,Kerala,Fertilizers,Compost,7.9213507537615975
2023-04-15,Kerala,Fertilizers,Compost,6.908546043545349
2023-05-15,Kerala,Fertilizers,Compost,9.936590564941113
2023-06-14,Kerala,Fertilizers,Compost,5.038413376156908
2023-07-14,Kerala,Fertilizers,Compost,5.366280814317094
2023-08-13,Kerala,Fertilizers,Compost,9.085915012202127
2023-09-12,Kerala,Fertilizers,Compost,6.8430944284427415
2023-10-12,Kerala,Fertilizers,Compost,6.2823342741821175
2023-11-11,Kerala,Fertilizers,Compost,9.105816706852183
2023-12-11,Kerala,Fertilizers,Compost,7.360700981886499
2024-01-10,Kerala,Fertilizers,Compost,9.872687923375405
2024-02-09,Kerala,Fertilizers,Compost,9.89991373924945
2024-03-10,Kerala,Fertilizers,Compost,9.810905023070525
2024-04-09,Kerala,Fertilizers,Compost,5.9435234270520425
2024-05-09,Kerala,Fertilizers,Compost,8.856253806503755
2024-06-08,Kerala,Fertilizers,Compost,8.623132631750108
2024-07-08,Kerala,Fertilizers,Compost,8.58395046664171
2024-08-07,Kerala,Fertilizers,Compost,7.587927587787582
2024-09-06,Kerala,Fertilizers,Compost,8.864459115830204
2024-10-06,Kerala,Fertilizers,Compost,8.984547006038271
2024-11-05,Kerala,Fertilizers,Compost,8.655246608439036
2020-01-01,Kerala,Fertilizers,NPK,1439.3949235090006
2020-01-31,Kerala,Fertilizers,NPK,1367.4386846526083
2020-03-01,Kerala,Fertilizers,NPK,1541.672012742961
2020-03-31,Kerala,Fertilizers,NPK,1430.0615456496434
2020-04-30,Kerala,Fertilizers,NPK,1629.7208840724506
2020-05-30,Kerala,Fertilizers,NPK,1375.8814091971944
2020-06-29,Kerala,Fertilizers,NPK,1500.0897902179227
2020-07-29,Kerala,Fertilizers,NPK,1425.9328173558406
2020-08-28,Kerala,Fertilizers,NPK,1319.752162559094
2020-09-27,Kerala,Fertilizers,NPK,1674.5405860919534
2020-10-27,Kerala,Fertilizers,NPK,1422.2346586323195
2020-11-26,Kerala,Fertilizers,NPK,1695.6684049266237
2020-12-26,Kerala,Fertilizers,NPK,1543.4037659428946
2021-01-25,Kerala,Fertilizers,NPK,1569.2729770852852
2021-02-24,Kerala,Fertilizers,NPK,1358.105281548975
2021-03-26,Kerala,Fertilizers,NPK,1365.16494707087
2021-04-25,Kerala,Fertilizers,NPK,1446.1864900594192
2021-05-25,Kerala,Fertilizers,NPK,1575.666381471553
2021-06-24,Kerala,Fertilizers,NPK,1687.077991188584
2021-07-24,Kerala,Fertilizers,NPK,1577.5689494143921
2021-08-23,Kerala,Fertilizers,NPK,1465.4254070043964
2021-09-22,Kerala,Fertilizers,NPK,1346.6719861263405
2021-10-22,Kerala,Fertilizers,NPK,1421.7874574769005
2021-11-21,Kerala,Fertilizers,NPK,1581.825930062256
2021-12-21,Kerala,Fertilizers,NPK,1438.17999093872
2022-01-20,Kerala,Fertilizers,NPK,1325.8299934533106
2022-02-19,Kerala,Fertilizers,NPK,1503.3410589162067
2022-03-21,Kerala,Fertilizers,NPK,1486.0776803469814
2022-04-20,Kerala,Fertilizers,NPK,1364.0111635023582
2022-05-20,Kerala,Fertilizers,NPK,1425.12515932711
2022-06-19,Kerala,Fertilizers,NPK,1343.508949949201
2022-07-19,Kerala,Fertilizers,NPK,1433.9772105157099
2022-08-18,Kerala,Fertilizers,NPK,1615.387296523499
2022-09-17,Kerala,Fertilizers,NPK,1656.7365787507765
2022-10-17,Kerala,Fertilizers,NPK,1444.4738543223164
2022-11-16,Kerala,Fertilizers,NPK,1591.447547084127
2022-12-16,Kerala,Fertilizers,NPK,1585.4766443406509
2023-01-15,Kerala,Fertilizers,NPK,1507.3747730849911
2023-02-14,Kerala,Fertilizers,NPK,1684.5164497072924
2023-03-16,Kerala,Fertilizers,NPK,1493.9695316434238
2023-04-15,Kerala,Fertilizers,NPK,1585.504166302507
2023-05-15,Kerala,Fertilizers,NPK,1607.771654553982
2023-06-14,Kerala,Fertilizers,NPK,1519.4418225430547
2023-07-14,Kerala,Fertilizers,NPK,1506.8803655817064
2023-08-13,Kerala,Fertilizers,NPK,1306.2281591010594
2023-09-12,Kerala,Fertilizers,NPK,1510.6450734963428
2023-10-12,Kerala,Fertilizers,NPK,1348.1243746699529
2023-11-11,Kerala,Fertilizers,NPK,1686.4308280268965
2023-12-11,Kerala,Fertilizers,NPK,1653.3839003189362
2024-01-10,Kerala,Fertilizers,NPK,1415.273039155283
2024-02-09,Kerala,Fertilizers,NPK,1472.0392706683604
2024-03-10,Kerala,Fertilizers,NPK,1563.0733924186532
2024-04-09,Kerala,Fertilizers,NPK,1335.365200936523
2024-05-09,Kerala,Fertilizers,NPK,1308.6206341438058
2024-06-08,Kerala,Fertilizers,NPK,1516.978493275628
2024-07-08,Kerala,Fertilizers,NPK,1679.442474020395
2024-08-07,Kerala,Fertilizers,NPK,1472.441303277262
2024-09-06,Kerala,Fertilizers,NPK,1580.909427325501
2024-10-06,Kerala,Fertilizers,NPK,1473.6043526047154
2024-11-05,Kerala,Fertilizers,NPK,1667.9258434668975
2020-01-01,Kerala,Fertilizers,Potash,1143.6009730115074
2020-01-31,Kerala,Fertilizers,Potash,1028.4843889826927
2020-03-01,Kerala,Fertilizers,Potash,1333.7657271129406
2020-03-31,Kerala,Fertilizers,Potash,1314.2677411381437
2020-04-30,Kerala,Fertilizers,Potash,1184.2384890483954
2020-05-30,Kerala,Fertilizers,Potash,1232.8075743952927
2020-06-29,Kerala,Fertilizers,Potash,1335.728171831699
2020-07-29,Kerala,Fertilizers,Potash,1245.65713864257
2020-08-28,Kerala,Fertilizers,Potash,1168.6357673831856
2020-09-27,Kerala,Fertilizers,Potash,1372.4273056604234
2020-10-27,Kerala,Fertilizers,Potash,1226.909876272314
2020-11-26,Kerala,Fertilizers,Potash,1168.0217345559138
2020-12-26,Kerala,Fertilizers,Potash,1032.8899288840914
2021-01-25,Kerala,Fertilizers,Potash,1320.534581294664
2021-02-24,Kerala,Fertilizers,Potash,1247.9744358642022
2021-03-26,Kerala,Fertilizers,Potash,1205.19847283654
2021-04-25,Kerala,Fertilizers,Potash,1106.6424668891484
2021-05-25,Kerala,Fertilizers,Potash,1301.4596533733807
2021-06-24,Kerala,Fertilizers,Potash,1015.20890752961
2021-07-24,Kerala,Fertilizers,Potash,1354.4794323955157
2021-08-23,Kerala,Fertilizers,Potash,1240.4405503567266
2021-09-22,Kerala,Fertilizers,Potash,1092.4977217572905
2021-10-22,Kerala,Fertilizers,Potash,1131.5246008495094
2021-11-21,Kerala,Fertilizers,Potash,1069.2198569730624
2021-12-21,Kerala,Fertilizers,Potash,1336.498593773679
2022-01-20,Kerala,Fertilizers,Potash,1215.0811760768238
2022-02-19,Kerala,Fertilizers,Potash,1108.111621323829
2022-03-21,Kerala,Fertilizers,Potash,1115.2956595419207
2022-04-20,Kerala,Fertilizers,Potash,1198.9395901142498
2022-05-20,Kerala,Fertilizers,Potash,1004.2278178442259
2022-06-19,Kerala,Fertilizers,Potash,1067.1693523665015
2022-07-19,Kerala,Fertilizers,Potash,1381.037088293399
2022-08-18,Kerala,Fertilizers,Potash,1233.3565159746609
2022-09-17,Kerala,Fertilizers,Potash,1306.341221739834
2022-10-17,Kerala,Fertilizers,Potash,1050.141915523072
2022-11-16,Kerala,Fertilizers,Potash,1077.864015339564
2022-12-16,Kerala,Fertilizers,Potash,1120.691350352842
2023-01-15,Kerala,Fertilizers,Potash,1024.5322762757014
2023-02-14,Kerala,Fertilizers,Potash,1257.618712923088
2023-03-16,Kerala,Fertilizers,Potash,1309.7348112923842
2023-04-15,Kerala,Fertilizers,Potash,1189.442057327181
2023-05-15,Kerala,Fertilizers,Potash,1199.9868880209685
2023-06-14,Kerala,Fertilizers,Potash,1232.394385264197
2023-07-14,Kerala,Fertilizers,Potash,1258.2650419297
2023-08-13,Kerala,Fertilizers,Potash,1232.7258722377974
2023-09-12,Kerala,Fertilizers,Potash,1391.392784040498
2023-10-12,Kerala,Fertilizers,Potash,1285.2732508957674
2023-11-11,Kerala,Fertilizers,Potash,1021.0351038522915
2023-12-11,Kerala,Fertilizers,Potash,1368.4468285495768
2024-01-10,Kerala,Fertilizers,Potash,1012.4295338909775
2024-02-09,Kerala,Fertilizers,Potash,1246.7790589289687
2024-03-10,Kerala,Fertilizers,Potash,1392.906172861944
2024-04-09,Kerala,Fertilizers,Potash,1168.6893351492054
2024-05-09,Kerala,Fertilizers,Potash,1002.1554545907761
2024-06-08,Kerala,Fertilizers,Potash,1319.3088419795668
2024-07-08,Kerala,Fertilizers,Potash,1283.540145680902
2024-08-07,Kerala,Fertilizers,Potash,1311.560172629719
2024-09-06,Kerala,Fertilizers,Potash,1070.9090890058321
2024-10-06,Kerala,Fertilizers,Potash,1259.3498747788462
2024-11-05,Kerala,Fertilizers,Potash,1308.0734480892029
2020-01-01,Kerala,Farming Tools,Tractor,879297.4304857512
2020-01-31,Kerala,Farming Tools,Tractor,886465.993682931
2020-03-01,Kerala,Farming Tools,Tractor,828217.6400718048
2020-03-31,Kerala,Farming Tools,Tractor,639449.6092812723
2020-04-30,Kerala,Farming Tools,Tractor,925615.1050630729
2020-05-30,Kerala,Farming Tools,Tractor,795401.1610766783
2020-06-29,Kerala,Farming Tools,Tractor,913462.3843738419
2020-07-29,Kerala,Farming Tools,Tractor,851894.5704135785
2020-08-28,Kerala,Farming Tools,Tractor,962015.4430149326
2020-09-27,Kerala,Farming Tools,Tractor,606970.8607788322
2020-10-27,Kerala,Farming Tools,Tractor,826477.0485519307
2020-11-26,Kerala,Farming Tools,Tractor,999643.5766333875
2020-12-26,Kerala,Farming Tools,Tractor,889067.5266403756
2021-01-25,Kerala,Farming Tools,Tractor,686910.0513073759
2021-02-24,Kerala,Farming Tools,Tractor,599815.6453644944
2021-03-26,Kerala,Farming Tools,Tractor,550143.0548567239
2021-04-25,Kerala,Farming Tools,Tractor,904611.1529958269
2021-05-25,Kerala,Farming Tools,Tractor,793330.6488324024
2021-06-24,Kerala,Farming Tools,Tractor,869619.5079023257
2021-07-24,Kerala,Farming Tools,Tractor,983904.3027848725
2021-08-23,Kerala,Farming Tools,Tractor,878772.9460790346
2021-09-22,Kerala,Farming Tools,Tractor,609673.929034001
2021-10-22,Kerala,Farming Tools,Tractor,509466.8632690877
2021-11-21,Kerala,Farming Tools,Tractor,522760.4891828353
2021-12-21,Kerala,Farming Tools,Tractor,752200.6745352484
2022-01-20,Kerala,Farming Tools,Tractor,973133.3534803609
2022-02-19,Kerala,Farming Tools,Tractor,811921.0398790883
2022-03-21,Kerala,Farming Tools,Tractor,741561.5641610238
2022-04-20,Kerala,Farming Tools,Tractor,779598.1136558016
2022-05-20,Kerala,Farming Tools,Tractor,678214.0629872959
2022-06-19,Kerala,Farming Tools,Tractor,864325.3654044014
2022-07-19,Kerala,Farming Tools,Tractor,517475.6069581315
2022-08-18,Kerala,Farming Tools,Tractor,667409.9598554329
2022-09-17,Kerala,Farming Tools,Tractor,759466.189091632
2022-10-17,Kerala,Farming Tools,Tractor,844375.3203098688
2022-11-16,Kerala,Farming Tools,Tractor,809626.573850454
2022-12-16,Kerala,Farming Tools,Tractor,893561.9244268998
2023-01-15,Kerala,Farming Tools,Tractor,752719.3885277605
2023-02-14,Kerala,Farming Tools,Tractor,946325.9132298166
2023-03-16,Kerala,Farming Tools,Tractor,872569.2614795521
2023-04-15,Kerala,Farming Tools,Tractor,912496.0013769385
2023-05-15,Kerala,Farming Tools,Tractor,811454.5042984958
2023-06-14,Kerala,Farming Tools,Tractor,872406.7575836915
2023-07-14,Kerala,Farming Tools,Tractor,797544.6485278176
2023-08-13,Kerala,Farming Tools,Tractor,974424.6207329144
2023-09-12,Kerala,Farming Tools,Tractor,858929.3122353097
2023-10-12,Kerala,Farming Tools,Tractor,900066.1741616125
2023-11-11,Kerala,Farming Tools,Tractor,707489.650094104
2023-12-11,Kerala,Farming Tools,Tractor,760739.5181453155
2024-01-10,Kerala,Farming Tools,Tractor,594514.9317036191
2024-02-09,Kerala,Farming Tools,Tractor,709435.9501114354
