Date,State,Category,Product,Price
2024-02-09,Madhya Pradesh,Farming Tools,Irrigation Pump,23344.34
2024-03-10,Madhya Pradesh,Farming Tools,Irrigation Pump,22370.69
2024-04-09,Madhya Pradesh,Farming Tools,Irrigation Pump,32806.76
2024-05-09,Madhya Pradesh,Farming Tools,Irrigation Pump,46976.58
2024-06-08,Madhya Pradesh,Farming Tools,Irrigation Pump,42074.4
2024-07-08,Madhya Pradesh,Farming Tools,Irrigation Pump,39767.07
2024-08-07,Madhya Pradesh,Farming Tools,Irrigation Pump,18647.47
2024-09-06,Madhya Pradesh,Farming Tools,Irrigation Pump,21041.42
2024-10-06,Madhya Pradesh,Farming Tools,Irrigation Pump,36394.91
2024-11-05,Madhya Pradesh,Farming Tools,Irrigation Pump,28003.86
2020-01-01,Maharashtra,Fruits,Apple,66.05
2020-01-31,Maharashtra,Fruits,Apple,129.66
2020-03-01,Maharashtra,Fruits,Apple,33.5
2020-03-31,Maharashtra,Fruits,Apple,144.55
2020-04-30,Maharashtra,Fruits,Apple,99.83
2020-05-30,Maharashtra,Fruits,Apple,82.98
2020-06-29,Maharashtra,Fruits,Apple,106.11
2020-07-29,Maharashtra,Fruits,Apple,45.11
2020-08-28,Maharashtra,Fruits,Apple,101.78
2020-09-27,Maharashtra,Fruits,Apple,97.65
2020-10-27,Maharashtra,Fruits,Apple,43.86
2020-11-26,Maharashtra,Fruits,Apple,100.51
2020-12-26,Maharashtra,Fruits,Apple,78.4
2021-01-25,Maharashtra,Fruits,Apple,113.53
2021-02-24,Maharashtra,Fruits,Apple,47.73
2021-03-26,Maharashtra,Fruits,Apple,105.65
2021-04-25,Maharashtra,Fruits,Apple,61.33
2021-05-25,Maharashtra,Fruits,Apple,30.27
2021-06-24,Maharashtra,Fruits,Apple,82.38
2021-07-24,Maharashtra,Fruits,Apple,44.69
2021-08-23,Maharashtra,Fruits,Apple,96.82
2021-09-22,Maharashtra,Fruits,Apple,69.22
2021-10-22,Maharashtra,Fruits,Apple,79.13
2021-11-21,Maharashtra,Fruits,Apple,78.45
2021-12-21,Maharashtra,Fruits,Apple,135.75
2022-01-20,Maharashtra,Fruits,Apple,114.28
2022-02-19,Maharashtra,Fruits,Apple,97.37
2022-03-21,Maharashtra,Fruits,Apple,116.21
2022-04-20,Maharashtra,Fruits,Apple,121.01
2022-05-20,Maharashtra,Fruits,Apple,50.37
2022-06-19,Maharashtra,Fruits,Apple,65.95
2022-07-19,Maharashtra,Fruits,Apple,72.6
2022-08-18,Maharashtra,Fruits,Apple,41.88
2022-09-17,Maharashtra,Fruits,Apple,39.26
2022-10-17,Maharashtra,Fruits,Apple,42.26
2022-11-16,Maharashtra,Fruits,Apple,41.31
2022-12-16,Maharashtra,Fruits,Apple,73.51
2023-01-15,Maharashtra,Fruits,Apple,52.97
2023-02-14,Maharashtra,Fruits,Apple,113.04
2023-03-16,Maharashtra,Fruits,Apple,54.94
2023-04-15,Maharashtra,Fruits,Apple,58.29
2023-05-15,Maharashtra,Fruits,Apple,36.53
2023-06-14,Maharashtra,Fruits,Apple,139.66
2023-07-14,Maharashtra,Fruits,Apple,61.48
2023-08-13,Maharashtra,Fruits,Apple,56.53
2023-09-12,Maharashtra,Fruits,Apple,99.0
2023-10-12,Maharashtra,Fruits,Apple,40.23
2023-11-11,Maharashtra,Fruits,Apple,58.55
2023-12-11,Maharashtra,Fruits,Apple,129.38
2024-01-10,Maharashtra,Fruits,Apple,65.01
2024-02-09,Maharashtra,Fruits,Apple,31.3
2024-03-10,Maharashtra,Fruits,Apple,51.43
2024-04-09,Maharashtra,Fruits,Apple,109.09
2024-05-09,Maharashtra,Fruits,Apple,131.01
2024-06-08,Maharashtra,Fruits,Apple,134.07
2024-07-08,Maharashtra,Fruits,Apple,103.44
2024-08-07,Maharashtra,Fruits,Apple,111.13
2024-09-06,Maharashtra,Fruits,Apple,42.02
2024-10-06,Maharashtra,Fruits,Apple,144.98
2024-11-05,Maharashtra,Fruits,Apple,103.13
2020-01-01,Maharashtra,Fruits,Banana,134.74
2020-01-31,Maharashtra,Fruits,Banana,120.76
2020-03-01,Maharashtra,Fruits,Banana,106.46
2020-03-31,Maharashtra,Fruits,Banana,133.63
2020-04-30,Maharashtra,Fruits,Banana,103.87
2020-05-30,Maharashtra,Fruits,Banana,47.86
2020-06-29,Maharashtra,Fruits,Banana,42.7
2020-07-29,Maharashtra,Fruits,Banana,71.67
2020-08-28,Maharashtra,Fruits,Banana,39.75
2020-09-27,Maharashtra,Fruits,Banana,134.04
2020-10-27,Maharashtra,Fruits,Banana,102.1
2020-11-26,Maharashtra,Fruits,Banana,74.68
2020-12-26,Maharashtra,Fruits,Banana,128.66
2021-01-25,Maharashtra,Fruits,Banana,64.5
2021-02-24,Maharashtra,Fruits,Banana,46.91
2021-03-26,Maharashtra,Fruits,Banana,116.75
2021-04-25,Maharashtra,Fruits,Banana,43.93
2021-05-25,Maharashtra,Fruits,Banana,135.07
2021-06-24,Maharashtra,Fruits,Banana,98.89
2021-07-24,Maharashtra,Fruits,Banana,111.59
2021-08-23,Maharashtra,Fruits,Banana,100.07
2021-09-22,Maharashtra,Fruits,Banana,110.34
2021-10-22,Maharashtra,Fruits,Banana,112.73
2021-11-21,Maharashtra,Fruits,Banana,82.11
2021-12-21,Maharashtra,Fruits,Banana,139.91
2022-01-20,Maharashtra,Fruits,Banana,70.84
2022-02-19,Maharashtra,Fruits,Banana,112.19
2022-03-21,Maharashtra,Fruits,Banana,74.77
2022-04-20,Maharashtra,Fruits,Banana,63.98
2022-05-20,Maharashtra,Fruits,Banana,78.6
2022-06-19,Maharashtra,Fruits,Banana,52.76
2022-07-19,Maharashtra,Fruits,Banana,34.25
2022-08-18,Maharashtra,Fruits,Banana,119.5
2022-09-17,Maharashtra,Fruits,Banana,111.49
2022-10-17,Maharashtra,Fruits,Banana,123.43
2022-11-16,Maharashtra,Fruits,Banana,123.64
2022-12-16,Maharashtra,Fruits,Banana,54.85
2023-01-15,Maharashtra,Fruits,Banana,33.05
2023-02-14,Maharashtra,Fruits,Banana,34.01
2023-03-16,Maharashtra,Fruits,Banana,93.05
2023-04-15,Maharashtra,Fruits,Banana,93.31
2023-05-15,Maharashtra,Fruits,Banana,110.35
2023-06-14,Maharashtra,Fruits,Banana,84.07
2023-07-14,Maharashtra,Fruits,Banana,65.54
2023-08-13,Maharashtra,Fruits,Banana,135.81
2023-09-12,Maharashtra,Fruits,Banana,74.94
2023-10-12,Maharashtra,Fruits,Banana,60.26
2023-11-11,Maharashtra,Fruits,Banana,106.91
2023-12-11,Maharashtra,Fruits,Banana,44.61
2024-01-10,Maharashtra,Fruits,Banana,109.83
2024-02-09,Maharashtra,Fruits,Banana,59.38
2024-03-10,Maharashtra,Fruits,Banana,122.37
2024-04-09,Maharashtra,Fruits,Banana,79.0
2024-05-09,Maharashtra,Fruits,Banana,73.33
2024-06-08,Maharashtra,Fruits,Banana,43.1
2024-07-08,Maharashtra,Fruits,Banana,34.99
2024-08-07,Maharashtra,Fruits,Banana,149.66
2024-09-06,Maharashtra,Fruits,Banana,129.3
2024-10-06,Maharashtra,Fruits,Banana,41.03
2024-11-05,Maharashtra,Fruits,Banana,79.06
2020-01-01,Maharashtra,Fruits,Mango,31.17
2020-01-31,Maharashtra,Fruits,Mango,34.45
2020-03-01,Maharashtra,Fruits,Mango,80.43
2020-03-31,Maharashtra,Fruits,Mango,31.72
2020-04-30,Maharashtra,Fruits,Mango,120.19
2020-05-30,Maharashtra,Fruits,Mango,31.62
2020-06-29,Maharashtra,Fruits,Mango,100.22
2020-07-29,Maharashtra,Fruits,Mango,43.95
2020-08-28,Maharashtra,Fruits,Mango,75.91
2020-09-27,Maharashtra,Fruits,Mango,114.55
2020-10-27,Maharashtra,Fruits,Mango,70.61
2020-11-26,Maharashtra,Fruits,Mango,104.59
2020-12-26,Maharashtra,Fruits,Mango,91.05
2021-01-25,Maharashtra,Fruits,Mango,64.39
2021-02-24,Maharashtra,Fruits,Mango,69.72
2021-03-26,Maharashtra,Fruits,Mango,122.28
2021-04-25,Maharashtra,Fruits,Mango,138.12
2021-05-25,Maharashtra,Fruits,Mango,52.46
2021-06-24,Maharashtra,Fruits,Mango,141.99
2021-07-24,Maharashtra,Fruits,Mango,75.8
2021-08-23,Maharashtra,Fruits,Mango,144.65
2021-09-22,Maharashtra,Fruits,Mango,50.09
2021-10-22,Maharashtra,Fruits,Mango,138.6
2021-11-21,Maharashtra,Fruits,Mango,38.23
2021-12-21,Maharashtra,Fruits,Mango,73.96
2022-01-20,Maharashtra,Fruits,Mango,35.47
2022-02-19,Maharashtra,Fruits,Mango,130.51
2022-03-21,Maharashtra,Fruits,Mango,106.01
2022-04-20,Maharashtra,Fruits,Mango,119.66
2022-05-20,Maharashtra,Fruits,Mango,73.26
2022-06-19,Maharashtra,Fruits,Mango,31.64
2022-07-19,Maharashtra,Fruits,Mango,76.82
2022-08-18,Maharashtra,Fruits,Mango,75.43
2022-09-17,Maharashtra,Fruits,Mango,107.96
2022-10-17,Maharashtra,Fruits,Mango,42.89
2022-11-16,Maharashtra,Fruits,Mango,48.62
2022-12-16,Maharashtra,Fruits,Mango,124.41
2023-01-15,Maharashtra,Fruits,Mango,32.83
2023-02-14,Maharashtra,Fruits,Mango,101.46
2023-03-16,Maharashtra,Fruits,Mango,39.49
2023-04-15,Maharashtra,Fruits,Mango,118.65
2023-05-15,Maharashtra,Fruits,Mango,79.8
2023-06-14,Maharashtra,Fruits,Mango,85.37
2023-07-14,Maharashtra,Fruits,Mango,55.95
2023-08-13,Maharashtra,Fruits,Mango,53.86
2023-09-12,Maharashtra,Fruits,Mango,95.73
2023-10-12,Maharashtra,Fruits,Mango,79.88
2023-11-11,Maharashtra,Fruits,Mango,85.97
2023-12-11,Maharashtra,Fruits,Mango,67.27
2024-01-10,Maharashtra,Fruits,Mango,82.88
2024-02-09,Maharashtra,Fruits,Mango,47.5
2024-03-10,Maharashtra,Fruits,Mango,37.15
2024-04-09,Maharashtra,Fruits,Mango,91.45
2024-05-09,Maharashtra,Fruits,Mango,134.78
2024-06-08,Maharashtra,Fruits,Mango,80.69
2024-07-08,Maharashtra,Fruits,Mango,100.85
2024-08-07,Maharashtra,Fruits,Mango,105.93
2024-09-06,Maharashtra,Fruits,Mango,143.21
2024-10-06,Maharashtra,Fruits,Mango,78.38
2024-11-05,Maharashtra,Fruits,Mango,84.97
2020-01-01,Maharashtra,Fruits,Orange,73.31
2020-01-31,Maharashtra,Fruits,Orange,86.2
2020-03-01,Maharashtra,Fruits,Orange,97.36
2020-03-31,Maharashtra,Fruits,Orange,84.85
2020-04-30,Maharashtra,Fruits,Orange,112.59
2020-05-30,Maharashtra,Fruits,Orange,52.04
2020-06-29,Maharashtra,Fruits,Orange,75.37
2020-07-29,Maharashtra,Fruits,Orange,136.9
2020-08-28,Maharashtra,Fruits,Orange,46.03
2020-09-27,Maharashtra,Fruits,Orange,73.17
2020-10-27,Maharashtra,Fruits,Orange,79.42
2020-11-26,Maharashtra,Fruits,Orange,84.48
2020-12-26,Maharashtra,Fruits,Orange,37.32
2021-01-25,Maharashtra,Fruits,Orange,86.41
2021-02-24,Maharashtra,Fruits,Orange,122.79
2021-03-26,Maharashtra,Fruits,Orange,149.6
2021-04-25,Maharashtra,Fruits,Orange,42.28
2021-05-25,Maharashtra,Fruits,Orange,125.02
2021-06-24,Maharashtra,Fruits,Orange,110.55
2021-07-24,Maharashtra,Fruits,Orange,50.23
2021-08-23,Maharashtra,Fruits,Orange,89.04
2021-09-22,Maharashtra,Fruits,Orange,76.04
2021-10-22,Maharashtra,Fruits,Orange,143.32
2021-11-21,Maharashtra,Fruits,Orange,88.99
2021-12-21,Maharashtra,Fruits,Orange,94.3
2022-01-20,Maharashtra,Fruits,Orange,53.99
2022-02-19,Maharashtra,Fruits,Orange,41.13
2022-03-21,Maharashtra,Fruits,Orange,84.92
2022-04-20,Maharashtra,Fruits,Orange,138.27
2022-05-20,Maharashtra,Fruits,Orange,115.4
2022-06-19,Maharashtra,Fruits,Orange,56.62
2022-07-19,Maharashtra,Fruits,Orange,111.52
2022-08-18,Maharashtra,Fruits,Orange,106.42
2022-09-17,Maharashtra,Fruits,Orange,69.0
2022-10-17,Maharashtra,Fruits,Orange,82.21
2022-11-16,Maharashtra,Fruits,Orange,60.52
2022-12-16,Maharashtra,Fruits,Orange,60.04
2023-01-15,Maharashtra,Fruits,Orange,81.83
2023-02-14,Maharashtra,Fruits,Orange,32.08
2023-03-16,Maharashtra,Fruits,Orange,82.39
2023-04-15,Maharashtra,Fruits,Orange,94.52
2023-05-15,Maharashtra,Fruits,Orange,138.3
2023-06-14,Maharashtra,Fruits,Orange,106.78
2023-07-14,Maharashtra,Fruits,Orange,47.5
2023-08-13,Maharashtra,Fruits,Orange,38.23
2023-09-12,Maharashtra,Fruits,Orange,73.21
2023-10-12,Maharashtra,Fruits,Orange,81.42
2023-11-11,Maharashtra,Fruits,Orange,41.51
2023-12-11,Maharashtra,Fruits,Orange,84.2
2024-01-10,Maharashtra,Fruits,Orange,95.4
2024-02-09,Maharashtra,Fruits,Orange,68.78
2024-03-10,Maharashtra,Fruits,Orange,80.38
2024-04-09,Maharashtra,Fruits,Orange,108.69
2024-05-09,Maharashtra,Fruits,Orange,100.89
2024-06-08,Maharashtra,Fruits,Orange,103.56
2024-07-08,Maharashtra,Fruits,Orange,109.59
2024-08-07,Maharashtra,Fruits,Orange,51.96
2024-09-06,Maharashtra,Fruits,Orange,90.8
2024-10-06,Maharashtra,Fruits,Orange,92.3
2024-11-05,Maharashtra,Fruits,Orange,98.5
2020-01-01,Maharashtra,Fruits,Pineapple,57.38
2020-01-31,Maharashtra,Fruits,Pineapple,50.23
2020-03-01,Maharashtra,Fruits,Pineapple,64.13
2020-03-31,Maharashtra,Fruits,Pineapple,83.53
2020-04-30,Maharashtra,Fruits,Pineapple,140.49
2020-05-30,Maharashtra,Fruits,Pineapple,94.44
2020-06-29,Maharashtra,Fruits,Pineapple,123.82
2020-07-29,Maharashtra,Fruits,Pineapple,130.2
2020-08-28,Maharashtra,Fruits,Pineapple,94.29
2020-09-27,Maharashtra,Fruits,Pineapple,80.85
2020-10-27,Maharashtra,Fruits,Pineapple,77.19
2020-11-26,Maharashtra,Fruits,Pineapple,81.55
2020-12-26,Maharashtra,Fruits,Pineapple,121.89
2021-01-25,Maharashtra,Fruits,Pineapple,102.45
2021-02-24,Maharashtra,Fruits,Pineapple,143.85
2021-03-26,Maharashtra,Fruits,Pineapple,83.64
2021-04-25,Maharashtra,Fruits,Pineapple,80.96
2021-05-25,Maharashtra,Fruits,Pineapple,117.25
2021-06-24,Maharashtra,Fruits,Pineapple,101.19
2021-07-24,Maharashtra,Fruits,Pineapple,106.92
2021-08-23,Maharashtra,Fruits,Pineapple,53.25
2021-09-22,Maharashtra,Fruits,Pineapple,57.46
2021-10-22,Maharashtra,Fruits,Pineapple,75.56
2021-11-21,Maharashtra,Fruits,Pineapple,100.57
2021-12-21,Maharashtra,Fruits,Pineapple,102.86
2022-01-20,Maharashtra,Fruits,Pineapple,143.84
2022-02-19,Maharashtra,Fruits,Pineapple,76.4
2022-03-21,Maharashtra,Fruits,Pineapple,87.41
2022-04-20,Maharashtra,Fruits,Pineapple,98.63
2022-05-20,Maharashtra,Fruits,Pineapple,37.92
2022-06-19,Maharashtra,Fruits,Pineapple,126.94
2022-07-19,Maharashtra,Fruits,Pineapple,127.51
2022-08-18,Maharashtra,Fruits,Pineapple,67.86
2022-09-17,Maharashtra,Fruits,Pineapple,118.04
2022-10-17,Maharashtra,Fruits,Pineapple,127.0
2022-11-16,Maharashtra,Fruits,Pineapple,73.55
2022-12-16,Maharashtra,Fruits,Pineapple,101.1
2023-01-15,Maharashtra,Fruits,Pineapple,100.8
2023-02-14,Maharashtra,Fruits,Pineapple,139.3
2023-03-16,Maharashtra,Fruits,Pineapple,69.21
2023-04-15,Maharashtra,Fruits,Pineapple,46.81
2023-05-15,Maharashtra,Fruits,Pineapple,48.97
2023-06-14,Maharashtra,Fruits,Pineapple,62.01
2023-07-14,Maharashtra,Fruits,Pineapple,73.78
2023-08-13,Maharashtra,Fruits,Pineapple,82.57
2023-09-12,Maharashtra,Fruits,Pineapple,64.35
2023-10-12,Maharashtra,Fruits,Pineapple,30.77
2023-11-11,Maharashtra,Fruits,Pineapple,56.74
2023-12-11,Maharashtra,Fruits,Pineapple,97.19
2024-01-10,Maharashtra,Fruits,Pineapple,131.78
2024-02-09,Maharashtra,Fruits,Pineapple,138.19
2024-03-10,Maharashtra,Fruits,Pineapple,38.75
2024-04-09,Maharashtra,Fruits,Pineapple,94.84
2024-05-09,Maharashtra,Fruits,Pineapple,100.11
2024-06-08,Maharashtra,Fruits,Pineapple,84.31
2024-07-08,Maharashtra,Fruits,Pineapple,140.03
2024-08-07,Maharashtra,Fruits,Pineapple,116.6
2024-09-06,Maharashtra,Fruits,Pineapple,126.21
2024-10-06,Maharashtra,Fruits,Pineapple,125.63
2024-11-05,Maharashtra,Fruits,Pineapple,59.63
2020-01-01,Maharashtra,Vegetables,Tomato,59.61
2020-01-31,Maharashtra,Vegetables,Tomato,51.36
2020-03-01,Maharashtra,Vegetables,Tomato,67.76
2020-03-31,Maharashtra,Vegetables,Tomato,27.84
2020-04-30,Maharashtra,Vegetables,Tomato,48.05
2020-05-30,Maharashtra,Vegetables,Tomato,18.5
2020-06-29,Maharashtra,Vegetables,Tomato,47.45
2020-07-29,Maharashtra,Vegetables,Tomato,55.98
2020-08-28,Maharashtra,Vegetables,Tomato,66.78
2020-09-27,Maharashtra,Vegetables,Tomato,63.46
2020-10-27,Maharashtra,Vegetables,Tomato,50.66
2020-11-26,Maharashtra,Vegetables,Tomato,60.72
2020-12-26,Maharashtra,Vegetables,Tomato,52.87
2021-01-25,Maharashtra,Vegetables,Tomato,34.22
2021-02-24,Maharashtra,Vegetables,Tomato,29.74
2021-03-26,Maharashtra,Vegetables,Tomato,65.22
2021-04-25,Maharashtra,Vegetables,Tomato,39.83
2021-05-25,Maharashtra,Vegetables,Tomato,55.69
2021-06-24,Maharashtra,Vegetables,Tomato,45.4
2021-07-24,Maharashtra,Vegetables,Tomato,32.99
2021-08-23,Maharashtra,Vegetables,Tomato,55.18
2021-09-22,Maharashtra,Vegetables,Tomato,29.29
2021-10-22,Maharashtra,Vegetables,Tomato,61.91
2021-11-21,Maharashtra,Vegetables,Tomato,45.08
2021-12-21,Maharashtra,Vegetables,Tomato,23.46
2022-01-20,Maharashtra,Vegetables,Tomato,64.09
2022-02-19,Maharashtra,Vegetables,Tomato,23.18
2022-03-21,Maharashtra,Vegetables,Tomato,63.64
2022-04-20,Maharashtra,Vegetables,Tomato,16.03
2022-05-20,Maharashtra,Vegetables,Tomato,37.43
2022-06-19,Maharashtra,Vegetables,Tomato,21.04
2022-07-19,Maharashtra,Vegetables,Tomato,70.43
2022-08-18,Maharashtra,Vegetables,Tomato,32.79
2022-09-17,Maharashtra,Vegetables,Tomato,21.36
2022-10-17,Maharashtra,Vegetables,Tomato,78.18
2022-11-16,Maharashtra,Vegetables,Tomato,20.17
2022-12-16,Maharashtra,Vegetables,Tomato,47.39
2023-01-15,Maharashtra,Vegetables,Tomato,41.76
2023-02-14,Maharashtra,Vegetables,Tomato,31.41
2023-03-16,Maharashtra,Vegetables,Tomato,72.17
2023-04-15,Maharashtra,Vegetables,Tomato,24.64
2023-05-15,Maharashtra,Vegetables,Tomato,72.27
2023-06-14,Maharashtra,Vegetables,Tomato,45.13
2023-07-14,Maharashtra,Vegetables,Tomato,14.37
2023-08-13,Maharashtra,Vegetables,Tomato,11.31
2023-09-12,Maharashtra,Vegetables,Tomato,73.43
2023-10-12,Maharashtra,Vegetables,Tomato,74.02
2023-11-11,Maharashtra,Vegetables,Tomato,33.96
2023-12-11,Maharashtra,Vegetables,Tomato,51.51
2024-01-10,Maharashtra,Vegetables,Tomato,19.63
2024-02-09,Maharashtra,Vegetables,Tomato,16.62
2024-03-10,Maharashtra,Vegetables,Tomato,23.65
2024-04-09,Maharashtra,Vegetables,Tomato,10.16
2024-05-09,Maharashtra,Vegetables,Tomato,44.14
2024-06-08,Maharashtra,Vegetables,Tomato,31.87
2024-07-08,Maharashtra,Vegetables,Tomato,18.03
2024-08-07,Maharashtra,Vegetables,Tomato,64.24
2024-09-06,Maharashtra,Vegetables,Tomato,27.97
2024-10-06,Maharashtra,Vegetables,Tomato,67.37
2024-11-05,Maharashtra,Vegetables,Tomato,47.84
2020-01-01,Maharashtra,Vegetables,Potato,43.33
2020-01-31,Maharashtra,Vegetables,Potato,52.95
2020-03-01,Maharashtra,Vegetables,Potato,67.47
2020-03-31,Maharashtra,Vegetables,Potato,51.11
2020-04-30,Maharashtra,Vegetables,Potato,37.4
2020-05-30,Maharashtra,Vegetables,Potato,32.53
2020-06-29,Maharashtra,Vegetables,Potato,60.14
2020-07-29,Maharashtra,Vegetables,Potato,23.25
2020-08-28,Maharashtra,Vegetables,Potato,48.64
2020-09-27,Maharashtra,Vegetables,Potato,15.69
2020-10-27,Maharashtra,Vegetables,Potato,48.33
2020-11-26,Maharashtra,Vegetables,Potato,65.26
2020-12-26,Maharashtra,Vegetables,Potato,28.03
2021-01-25,Maharashtra,Vegetables,Potato,60.42
2021-02-24,Maharashtra,Vegetables,Potato,12.47
2021-03-26,Maharashtra,Vegetables,Potato,69.76
2021-04-25,Maharashtra,Vegetables,Potato,19.08
2021-05-25,Maharashtra,Vegetables,Potato,35.54
2021-06-24,Maharashtra,Vegetables,Potato,47.34
2021-07-24,Maharashtra,Vegetables,Potato,68.96
2021-08-23,Maharashtra,Vegetables,Potato,24.5
2021-09-22,Maharashtra,Vegetables,Potato,44.67
2021-10-22,Maharashtra,Vegetables,Potato,25.17
2021-11-21,Maharashtra,Vegetables,Potato,57.7
2021-12-21,Maharashtra,Vegetables,Potato,50.09
2022-01-20,Maharashtra,Vegetables,Potato,35.79
2022-02-19,Maharashtra,Vegetables,Potato,21.63
2022-03-21,Maharashtra,Vegetables,Potato,59.81
2022-04-20,Maharashtra,Vegetables,Potato,39.63
2022-05-20,Maharashtra,Vegetables,Potato,17.57
2022-06-19,Maharashtra,Vegetables,Potato,71.54
2022-07-19,Maharashtra,Vegetables,Potato,14.86
2022-08-18,Maharashtra,Vegetables,Potato,25.87
2022-09-17,Maharashtra,Vegetables,Potato,39.54
2022-10-17,Maharashtra,Vegetables,Potato,61.09
2022-11-16,Maharashtra,Vegetables,Potato,69.75
2022-12-16,Maharashtra,Vegetables,Potato,77.55
2023-01-15,Maharashtra,Vegetables,Potato,28.63
2023-02-14,Maharashtra,Vegetables,Potato,16.72
2023-03-16,Maharashtra,Vegetables,Potato,51.56
2023-04-15,Maharashtra,Vegetables,Potato,77.7
2023-05-15,Maharashtra,Vegetables,Potato,65.04
2023-06-14,Maharashtra,Vegetables,Potato,28.78
2023-07-14,Maharashtra,Vegetables,Potato,17.46
2023-08-13,Maharashtra,Vegetables,Potato,52.5
2023-09-12,Maharashtra,Vegetables,Potato,76.87
2023-10-12,Maharashtra,Vegetables,Potato,28.32
2023-11-11,Maharashtra,Vegetables,Potato,32.83
2023-12-11,Maharashtra,Vegetables,Potato,44.34
2024-01-10,Maharashtra,Vegetables,Potato,56.18
2024-02-09,Maharashtra,Vegetables,Potato,43.1
2024-03-10,Maharashtra,Vegetables,Potato,48.25
2024-04-09,Maharashtra,Vegetables,Potato,48.12
2024-05-09,Maharashtra,Vegetables,Potato,27.56
2024-06-08,Maharashtra,Vegetables,Potato,51.46
2024-07-08,Maharashtra,Vegetables,Potato,79.77
2024-08-07,Maharashtra,Vegetables,Potato,35.97
2024-09-06,Maharashtra,Vegetables,Potato,76.57
2024-10-06,Maharashtra,Vegetables,Potato,49.4
2024-11-05,Maharashtra,Vegetables,Potato,51.49
2020-01-01,Maharashtra,Vegetables,Onion,55.87
2020-01-31,Maharashtra,Vegetables,Onion,70.67
2020-03-01,Maharashtra,Vegetables,Onion,29.27
2020-03-31,Maharashtra,Vegetables,Onion,58.8
2020-04-30,Maharashtra,Vegetables,Onion,13.44
2020-05-30,Maharashtra,Vegetables,Onion,52.11
2020-06-29,Maharashtra,Vegetables,Onion,55.32
2020-07-29,Maharashtra,Vegetables,Onion,64.39
2020-08-28,Maharashtra,Vegetables,Onion,48.33
2020-09-27,Maharashtra,Vegetables,Onion,52.14
2020-10-27,Maharashtra,Vegetables,Onion,34.55
2020-11-26,Maharashtra,Vegetables,Onion,41.57
2020-12-26,Maharashtra,Vegetables,Onion,11.28
2021-01-25,Maharashtra,Vegetables,Onion,13.76
2021-02-24,Maharashtra,Vegetables,Onion,48.65
2021-03-26,Maharashtra,Vegetables,Onion,55.42
2021-04-25,Maharashtra,Vegetables,Onion,61.31
2021-05-25,Maharashtra,Vegetables,Onion,20.28
2021-06-24,Maharashtra,Vegetables,Onion,57.35
2021-07-24,Maharashtra,Vegetables,Onion,61.35
2021-08-23,Maharashtra,Vegetables,Onion,40.59
2021-09-22,Maharashtra,Vegetables,Onion,13.53
2021-10-22,Maharashtra,Vegetables,Onion,45.24
2021-11-21,Maharashtra,Vegetables,Onion,78.67
2021-12-21,Maharashtra,Vegetables,Onion,54.46
2022-01-20,Maharashtra,Vegetables,Onion,15.68
2022-02-19,Maharashtra,Vegetables,Onion,24.07
2022-03-21,Maharashtra,Vegetables,Onion,24.32
2022-04-20,Maharashtra,Vegetables,Onion,76.5
2022-05-20,Maharashtra,Vegetables,Onion,30.35
2022-06-19,Maharashtra,Vegetables,Onion,38.18
2022-07-19,Maharashtra,Vegetables,Onion,22.1
2022-08-18,Maharashtra,Vegetables,Onion,18.46
2022-09-17,Maharashtra,Vegetables,Onion,77.5
2022-10-17,Maharashtra,Vegetables,Onion,16.91
2022-11-16,Maharashtra,Vegetables,Onion,50.35
2022-12-16,Maharashtra,Vegetables,Onion,69.36
2023-01-15,Maharashtra,Vegetables,Onion,57.07
2023-02-14,Maharashtra,Vegetables,Onion,15.46
2023-03-16,Maharashtra,Vegetables,Onion,60.44
2023-04-15,Maharashtra,Vegetables,Onion,10.29
2023-05-15,Maharashtra,Vegetables,Onion,71.49
2023-06-14,Maharashtra,Vegetables,Onion,14.39
2023-07-14,Maharashtra,Vegetables,Onion,35.5
2023-08-13,Maharashtra,Vegetables,Onion,38.82
2023-09-12,Maharashtra,Vegetables,Onion,41.57
2023-10-12,Maharashtra,Vegetables,Onion,77.52
2023-11-11,Maharashtra,Vegetables,Onion,25.74
2023-12-11,Maharashtra,Vegetables,Onion,69.21
2024-01-10,Maharashtra,Vegetables,Onion,38.56
2024-02-09,Maharashtra,Vegetables,Onion,34.1
2024-03-10,Maharashtra,Vegetables,Onion,18.63
2024-04-09,Maharashtra,Vegetables,Onion,63.56
2024-05-09,Maharashtra,Vegetables,Onion,75.64
2024-06-08,Maharashtra,Vegetables,Onion,24.13
2024-07-08,Maharashtra,Vegetables,Onion,14.38
2024-08-07,Maharashtra,Vegetables,Onion,43.54
2024-09-06,Maharashtra,Vegetables,Onion,59.01
2024-10-06,Maharashtra,Vegetables,Onion,55.77
2024-11-05,Maharashtra,Vegetables,Onion,47.67
2020-01-01,Maharashtra,Vegetables,Carrot,68.74
2020-01-31,Maharashtra,Vegetables,Carrot,11.8
2020-03-01,Maharashtra,Vegetables,Carrot,30.55
2020-03-31,Maharashtra,Vegetables,Carrot,37.23
2020-04-30,Maharashtra,Vegetables,Carrot,19.53
2020-05-30,Maharashtra,Vegetables,Carrot,25.62
2020-06-29,Maharashtra,Vegetables,Carrot,13.2
2020-07-29,Maharashtra,Vegetables,Carrot,43.63
2020-08-28,Maharashtra,Vegetables,Carrot,58.17
